action_id,account_id,collector_id,action_date,action_type,note_count,worked_flag,load_ts,batch_id,src_file_name
50935,1137,14,2026-01-17,REVIEW,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50936,4552,16,2026-01-18,CALL,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50937,4557,17,2026-01-16,NOTE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50938,4908,13,2026-01-18,ESCALATE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50939,3548,11,2026-01-19,NOTE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50940,2267,5,2026-01-18,ESCALATE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50941,3323,11,2026-01-15,ESCALATE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50942,1577,8,2026-01-15,NOTE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50943,2018,19,2026-01-16,REVIEW,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50944,3978,11,2026-01-14,ESCALATE,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50945,1763,9,2026-01-16,CALL,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50946,1606,4,2026-01-18,NOTE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50947,3566,8,2026-01-18,NOTE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50948,4396,17,2026-01-18,NOTE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50949,3092,10,2026-01-15,REVIEW,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50950,3080,10,2026-01-14,REVIEW,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50951,5113,3,2026-01-16,NOTE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50952,2061,4,2026-01-19,REVIEW,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50953,1680,10,2026-01-16,ESCALATE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50954,5011,19,2026-01-18,CALL,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50955,4064,3,2026-01-17,ESCALATE,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50956,2651,19,2026-01-19,ESCALATE,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50957,4557,11,2026-01-19,NOTE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50958,3400,9,2026-01-14,ESCALATE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50959,3103,2,2026-01-17,CALL,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50960,2920,8,2026-01-18,CALL,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50961,5026,16,2026-01-14,NOTE,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50962,2054,8,2026-01-18,CALL,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50963,4592,13,2026-01-19,REVIEW,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50964,4127,4,2026-01-19,CALL,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50965,1131,20,2026-01-15,CALL,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50966,2583,5,2026-01-15,REVIEW,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50967,1569,1,2026-01-16,REVIEW,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50968,2227,8,2026-01-16,NOTE,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50969,3306,16,2026-01-14,ESCALATE,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50970,5110,1,2026-01-19,ESCALATE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50971,2648,3,2026-01-18,NOTE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50972,5028,6,2026-01-16,NOTE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50973,5401,17,2026-01-16,ESCALATE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50974,3973,20,2026-01-19,ESCALATE,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50975,3722,7,2026-01-19,ESCALATE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50976,1488,9,2026-01-18,CALL,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50977,1159,10,2026-01-18,ESCALATE,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50978,2304,5,2026-01-19,ESCALATE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50979,4460,20,2026-01-18,ESCALATE,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50980,2920,4,2026-01-14,CALL,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50981,1701,3,2026-01-17,CALL,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50982,1720,20,2026-01-19,CALL,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50983,4477,3,2026-01-16,CALL,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50984,3940,10,2026-01-18,NOTE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50985,1143,12,2026-01-17,REVIEW,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50986,1219,4,2026-01-19,REVIEW,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50987,1844,11,2026-01-18,REVIEW,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50988,3827,17,2026-01-15,NOTE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50989,3492,8,2026-01-17,ESCALATE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50990,1077,17,2026-01-17,ESCALATE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50991,2473,3,2026-01-18,REVIEW,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50992,2072,5,2026-01-17,ESCALATE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50993,3942,8,2026-01-19,ESCALATE,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50994,3640,11,2026-01-19,REVIEW,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50995,5327,6,2026-01-19,NOTE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50996,3952,4,2026-01-15,REVIEW,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50997,1883,18,2026-01-19,CALL,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50998,3835,9,2026-01-16,NOTE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
50999,1949,14,2026-01-18,CALL,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51000,1439,17,2026-01-17,REVIEW,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51001,2543,19,2026-01-18,NOTE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51002,5461,14,2026-01-14,CALL,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51003,4392,1,2026-01-15,NOTE,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51004,3927,5,2026-01-17,REVIEW,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51005,3373,12,2026-01-16,REVIEW,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51006,4348,19,2026-01-17,REVIEW,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51007,4674,5,2026-01-16,REVIEW,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51008,1556,10,2026-01-14,ESCALATE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51009,2921,3,2026-01-16,NOTE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51010,3642,15,2026-01-16,CALL,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51011,2057,15,2026-01-15,CALL,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51012,3587,13,2026-01-17,CALL,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51013,2803,10,2026-01-17,NOTE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51014,3184,12,2026-01-14,CALL,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51015,4023,10,2026-01-15,ESCALATE,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51016,3410,8,2026-01-19,NOTE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51017,1378,11,2026-01-19,NOTE,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51018,4156,9,2026-01-17,REVIEW,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51019,3202,18,2026-01-15,REVIEW,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51020,3991,12,2026-01-14,REVIEW,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51021,5461,13,2026-01-18,NOTE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51022,4932,7,2026-01-16,NOTE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51023,3902,1,2026-01-16,REVIEW,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51024,1184,10,2026-01-15,ESCALATE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51025,4964,20,2026-01-17,CALL,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51026,2223,10,2026-01-15,ESCALATE,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51027,4113,20,2026-01-18,ESCALATE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51028,4717,11,2026-01-17,CALL,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51029,1868,8,2026-01-16,ESCALATE,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51030,2204,1,2026-01-17,CALL,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51031,3677,2,2026-01-14,CALL,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51032,4602,14,2026-01-18,NOTE,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51033,4108,6,2026-01-16,NOTE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51034,1074,6,2026-01-17,REVIEW,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51035,1448,5,2026-01-17,CALL,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51036,1991,3,2026-01-17,REVIEW,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51037,1084,2,2026-01-16,CALL,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51038,2317,6,2026-01-15,NOTE,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51039,4395,11,2026-01-15,CALL,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51040,1307,12,2026-01-19,NOTE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51041,1032,12,2026-01-17,REVIEW,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51042,1384,20,2026-01-14,CALL,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51043,4521,2,2026-01-15,REVIEW,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51044,4446,9,2026-01-14,REVIEW,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51045,3713,18,2026-01-16,REVIEW,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51046,2149,7,2026-01-18,CALL,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51047,3422,1,2026-01-18,NOTE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51048,2340,19,2026-01-18,CALL,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51049,5008,4,2026-01-14,NOTE,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51050,2751,18,2026-01-14,ESCALATE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51051,4744,4,2026-01-17,REVIEW,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51052,2505,8,2026-01-19,ESCALATE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51053,4993,16,2026-01-19,ESCALATE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51054,1990,8,2026-01-15,ESCALATE,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51055,5376,6,2026-01-16,REVIEW,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51056,3108,13,2026-01-18,ESCALATE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51057,3646,14,2026-01-15,REVIEW,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51058,5249,16,2026-01-14,CALL,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51059,1420,20,2026-01-17,CALL,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51060,1288,9,2026-01-14,REVIEW,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51061,2375,13,2026-01-19,REVIEW,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51062,1089,11,2026-01-17,CALL,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51063,4826,7,2026-01-16,REVIEW,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51064,1774,1,2026-01-17,REVIEW,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51065,1377,5,2026-01-14,CALL,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51066,1467,11,2026-01-15,ESCALATE,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51067,2134,13,2026-01-19,REVIEW,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51068,4921,7,2026-01-18,ESCALATE,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51069,2842,20,2026-01-15,REVIEW,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51070,1601,17,2026-01-16,ESCALATE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51071,1220,17,2026-01-18,CALL,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51072,2253,1,2026-01-16,CALL,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51073,2985,6,2026-01-17,CALL,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51074,5054,12,2026-01-18,REVIEW,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51075,3505,6,2026-01-14,CALL,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51076,4493,15,2026-01-18,ESCALATE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51077,1593,5,2026-01-17,NOTE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51078,5377,4,2026-01-16,REVIEW,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51079,3464,10,2026-01-18,NOTE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51080,4380,17,2026-01-15,ESCALATE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51081,1407,14,2026-01-15,NOTE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51082,1349,3,2026-01-15,NOTE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51083,4714,6,2026-01-15,CALL,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51084,2461,12,2026-01-14,REVIEW,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51085,1994,2,2026-01-15,ESCALATE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51086,4188,4,2026-01-16,CALL,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51087,3537,13,2026-01-15,NOTE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51088,1183,18,2026-01-15,CALL,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51089,1911,6,2026-01-18,ESCALATE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51090,1345,18,2026-01-14,ESCALATE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51091,1734,16,2026-01-16,NOTE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51092,5327,6,2026-01-14,ESCALATE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51093,4937,12,2026-01-15,CALL,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51094,4796,15,2026-01-19,NOTE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51095,4118,10,2026-01-15,NOTE,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51096,1855,2,2026-01-18,REVIEW,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51097,4481,14,2026-01-15,ESCALATE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51098,4403,11,2026-01-17,ESCALATE,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51099,2364,4,2026-01-16,REVIEW,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51100,4123,16,2026-01-19,ESCALATE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51101,4794,7,2026-01-18,CALL,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51102,5038,18,2026-01-16,NOTE,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51103,4767,2,2026-01-18,CALL,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51104,1569,10,2026-01-17,REVIEW,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51105,3302,14,2026-01-17,ESCALATE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51106,1558,1,2026-01-18,NOTE,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51107,3539,19,2026-01-18,ESCALATE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51108,4011,17,2026-01-15,REVIEW,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51109,3841,15,2026-01-15,REVIEW,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51110,3514,14,2026-01-19,ESCALATE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51111,1801,9,2026-01-19,ESCALATE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51112,1674,11,2026-01-18,CALL,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51113,2046,13,2026-01-15,REVIEW,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51114,3064,8,2026-01-17,REVIEW,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51115,3675,1,2026-01-19,ESCALATE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51116,5174,17,2026-01-18,NOTE,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51117,2427,15,2026-01-18,CALL,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51118,2063,16,2026-01-17,REVIEW,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51119,2209,14,2026-01-18,CALL,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51120,4252,7,2026-01-18,REVIEW,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51121,3323,13,2026-01-17,NOTE,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51122,4572,2,2026-01-15,NOTE,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51123,1145,16,2026-01-17,NOTE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51124,3527,11,2026-01-14,ESCALATE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51125,3447,13,2026-01-19,NOTE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51126,3453,5,2026-01-15,CALL,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51127,1494,8,2026-01-16,CALL,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51128,1893,1,2026-01-15,ESCALATE,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51129,2909,15,2026-01-14,ESCALATE,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51130,3215,15,2026-01-19,NOTE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51131,1440,20,2026-01-18,ESCALATE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51132,2906,6,2026-01-17,REVIEW,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51133,4520,5,2026-01-14,CALL,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51134,3103,18,2026-01-16,CALL,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51135,3021,12,2026-01-19,CALL,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51136,1718,13,2026-01-16,REVIEW,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51137,2692,1,2026-01-17,REVIEW,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51138,1431,4,2026-01-19,CALL,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51139,4705,8,2026-01-18,CALL,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51140,3154,18,2026-01-18,NOTE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51141,3248,2,2026-01-15,NOTE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51142,1108,7,2026-01-17,CALL,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51143,4910,18,2026-01-16,NOTE,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51144,5048,1,2026-01-15,REVIEW,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51145,2359,7,2026-01-16,NOTE,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51146,3336,5,2026-01-15,NOTE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51147,5291,2,2026-01-17,ESCALATE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51148,1446,6,2026-01-17,ESCALATE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51149,5067,11,2026-01-17,CALL,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51150,1778,7,2026-01-15,CALL,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51151,4863,9,2026-01-18,ESCALATE,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51152,5180,12,2026-01-16,ESCALATE,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51153,3941,8,2026-01-15,REVIEW,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51154,2936,10,2026-01-16,ESCALATE,2,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51155,1207,13,2026-01-15,REVIEW,3,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51156,2781,19,2026-01-14,REVIEW,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51157,2962,2,2026-01-17,REVIEW,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51158,3700,16,2026-01-19,CALL,1,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51159,3261,12,2026-01-16,ESCALATE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51160,5276,6,2026-01-19,CALL,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51161,5126,9,2026-01-15,NOTE,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51162,2041,20,2026-01-18,ESCALATE,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51163,4276,1,2026-01-18,NOTE,0,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51164,4914,16,2026-01-17,ESCALATE,1,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51165,3087,18,2026-01-15,NOTE,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51166,4366,7,2026-01-16,REVIEW,3,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51167,4431,14,2026-01-18,CALL,2,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51168,4565,6,2026-01-15,CALL,0,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51169,4833,3,2026-01-19,CALL,4,Y,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
51170,2735,3,2026-01-17,CALL,4,N,2026-01-19 10:00:00,batch_003,workqueue_actions_batch_003.csv
