action_id,account_id,collector_id,action_date,action_type,note_count,worked_flag,load_ts,batch_id,src_file_name
32860,1406,4,2025-12-09,NOTE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32861,1963,20,2025-12-28,ESCALATE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32862,4448,5,2025-12-19,CALL,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32863,2276,17,2026-01-03,NOTE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32864,1002,7,2025-12-30,NOTE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32865,2659,2,2025-12-09,ESCALATE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32866,1900,8,2026-01-02,REVIEW,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32867,3360,2,2026-01-03,CALL,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32868,3698,13,2025-12-14,REVIEW,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32869,4007,19,2025-12-21,REVIEW,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32870,3133,11,2025-12-13,CALL,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32871,3111,13,2026-01-02,REVIEW,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32872,4152,5,2025-12-14,NOTE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32873,1148,11,2025-12-25,REVIEW,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32874,3239,8,2025-12-29,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32875,2099,13,2025-12-25,ESCALATE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32876,1470,20,2025-12-15,ESCALATE,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32877,1500,8,2026-01-02,ESCALATE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32878,3530,2,2025-12-23,ESCALATE,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32879,4062,1,2026-01-02,CALL,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32880,4457,7,2026-01-04,CALL,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32881,4696,10,2025-12-15,ESCALATE,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32882,2534,11,2025-12-19,REVIEW,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32883,1596,10,2025-12-24,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32884,3143,19,2025-12-07,NOTE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32885,1952,8,2025-12-27,REVIEW,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32886,4586,10,2025-12-15,NOTE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32887,4160,18,2025-12-06,REVIEW,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32888,3824,7,2025-12-25,ESCALATE,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32889,1663,11,2025-12-27,NOTE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32890,1187,1,2025-12-24,NOTE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32891,2333,20,2026-01-03,NOTE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32892,1202,16,2025-12-13,CALL,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32893,2848,11,2025-12-13,NOTE,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32894,4013,1,2025-12-11,CALL,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32895,4628,19,2025-12-17,CALL,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32896,2529,7,2025-12-27,NOTE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32897,1313,19,2025-12-17,ESCALATE,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32898,2215,13,2026-01-01,ESCALATE,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32899,4904,16,2025-12-10,REVIEW,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32900,2009,12,2026-01-05,CALL,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32901,4866,4,2025-12-16,CALL,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32902,3250,14,2025-12-20,CALL,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32903,3421,7,2025-12-12,NOTE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32904,3776,7,2025-12-24,NOTE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32905,4411,1,2025-12-29,ESCALATE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32906,4330,14,2025-12-14,ESCALATE,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32907,3786,13,2026-01-01,NOTE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32908,1137,19,2025-12-09,REVIEW,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32909,3348,10,2025-12-12,ESCALATE,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32910,1008,9,2025-12-25,ESCALATE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32911,4580,6,2025-12-17,NOTE,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32912,3056,20,2025-12-18,REVIEW,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32913,3104,1,2026-01-04,CALL,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32914,1508,18,2025-12-06,CALL,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32915,2637,13,2025-12-13,CALL,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32916,1171,2,2025-12-21,ESCALATE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32917,4221,7,2025-12-15,CALL,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32918,3035,19,2025-12-10,ESCALATE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32919,4723,18,2025-12-30,ESCALATE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32920,4723,19,2025-12-21,ESCALATE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32921,1722,20,2025-12-27,CALL,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32922,1688,4,2025-12-26,NOTE,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32923,4307,11,2025-12-06,REVIEW,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32924,3877,20,2025-12-24,REVIEW,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32925,1034,3,2025-12-07,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32926,3772,20,2025-12-29,REVIEW,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32927,1773,9,2025-12-06,REVIEW,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32928,4343,5,2025-12-23,CALL,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32929,1300,1,2025-12-21,REVIEW,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32930,1150,11,2026-01-03,CALL,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32931,3634,10,2025-12-20,NOTE,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32932,3840,16,2026-01-05,REVIEW,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32933,1257,15,2026-01-05,REVIEW,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32934,2493,2,2025-12-24,CALL,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32935,1058,2,2026-01-04,NOTE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32936,2276,11,2025-12-07,NOTE,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32937,2208,3,2025-12-14,REVIEW,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32938,3938,12,2025-12-07,CALL,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32939,3073,13,2025-12-25,ESCALATE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32940,2706,12,2025-12-23,ESCALATE,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32941,4448,14,2025-12-23,CALL,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32942,3504,10,2025-12-24,NOTE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32943,2589,17,2026-01-04,REVIEW,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32944,2738,10,2025-12-11,CALL,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32945,1325,16,2025-12-21,NOTE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32946,1152,16,2025-12-14,REVIEW,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32947,4515,8,2026-01-05,REVIEW,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32948,3449,15,2025-12-13,ESCALATE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32949,2155,4,2025-12-09,CALL,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32950,1194,16,2025-12-16,NOTE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32951,1764,4,2026-01-04,CALL,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32952,3752,17,2025-12-18,NOTE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32953,1509,8,2025-12-21,ESCALATE,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32954,1842,2,2026-01-05,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32955,1612,20,2026-01-01,NOTE,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32956,4083,11,2025-12-13,CALL,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32957,2549,19,2025-12-09,NOTE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32958,2024,5,2025-12-07,CALL,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32959,2747,16,2026-01-02,REVIEW,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32960,3952,12,2026-01-01,CALL,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32961,4134,6,2025-12-26,REVIEW,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32962,4024,10,2025-12-15,REVIEW,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32963,1742,9,2025-12-11,NOTE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32964,2713,20,2026-01-01,NOTE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32965,1924,16,2026-01-02,NOTE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32966,3938,10,2026-01-03,REVIEW,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32967,4483,10,2026-01-04,REVIEW,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32968,3461,6,2025-12-16,NOTE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32969,3487,1,2025-12-19,CALL,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32970,4468,2,2025-12-14,NOTE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32971,1139,9,2025-12-09,ESCALATE,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32972,4314,13,2025-12-17,REVIEW,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32973,3361,11,2025-12-13,NOTE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32974,3359,3,2026-01-05,CALL,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32975,3624,3,2025-12-07,ESCALATE,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32976,3225,9,2025-12-08,NOTE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32977,2976,6,2025-12-16,REVIEW,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32978,4368,20,2025-12-12,REVIEW,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32979,3819,16,2025-12-10,CALL,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32980,4642,1,2025-12-21,REVIEW,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32981,2874,5,2026-01-05,ESCALATE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32982,1598,2,2025-12-11,CALL,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32983,4438,1,2025-12-11,NOTE,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32984,4302,17,2025-12-21,REVIEW,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32985,2004,7,2025-12-25,CALL,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32986,4648,20,2025-12-21,ESCALATE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32987,3621,18,2025-12-08,REVIEW,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32988,1772,9,2025-12-24,NOTE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32989,3202,7,2025-12-17,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32990,4210,13,2025-12-30,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32991,2482,10,2025-12-28,CALL,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32992,2552,20,2025-12-13,ESCALATE,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32993,2479,6,2025-12-28,ESCALATE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32994,4176,2,2025-12-16,NOTE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32995,4168,5,2026-01-05,NOTE,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32996,3166,16,2025-12-20,ESCALATE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32997,1935,6,2025-12-15,REVIEW,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32998,4337,15,2025-12-31,ESCALATE,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
32999,2812,5,2026-01-04,ESCALATE,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33000,1619,16,2025-12-26,REVIEW,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33001,3225,12,2025-12-17,NOTE,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33002,4151,14,2025-12-20,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33003,1672,18,2025-12-18,REVIEW,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33004,3984,3,2025-12-29,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33005,3319,9,2025-12-17,REVIEW,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33006,2149,3,2025-12-27,NOTE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33007,1899,16,2025-12-22,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33008,4400,7,2025-12-28,NOTE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33009,2242,2,2025-12-30,CALL,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33010,2097,7,2025-12-24,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33011,1507,12,2025-12-20,ESCALATE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33012,3493,14,2025-12-22,ESCALATE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33013,4683,14,2025-12-30,ESCALATE,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33014,3795,3,2025-12-14,ESCALATE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33015,3836,1,2025-12-23,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33016,2845,7,2025-12-31,NOTE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33017,1721,15,2025-12-19,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33018,3773,15,2025-12-24,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33019,1070,19,2026-01-04,CALL,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33020,2185,7,2025-12-07,REVIEW,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33021,2984,13,2025-12-21,NOTE,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33022,1832,19,2025-12-28,REVIEW,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33023,4430,10,2025-12-28,NOTE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33024,4423,16,2025-12-29,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33025,4960,18,2025-12-18,CALL,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33026,2325,10,2025-12-21,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33027,3343,18,2025-12-16,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33028,1665,1,2025-12-20,NOTE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33029,4677,15,2026-01-05,CALL,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33030,3869,9,2025-12-30,NOTE,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33031,4811,5,2025-12-09,NOTE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33032,2726,6,2025-12-17,CALL,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33033,1259,1,2025-12-09,NOTE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33034,1910,12,2025-12-23,CALL,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33035,4767,8,2025-12-16,CALL,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33036,3249,5,2025-12-09,CALL,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33037,2831,20,2025-12-18,REVIEW,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33038,3574,14,2025-12-06,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33039,3851,8,2025-12-23,REVIEW,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33040,1966,19,2025-12-19,CALL,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33041,3921,4,2025-12-15,CALL,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33042,1401,2,2025-12-08,CALL,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33043,3344,9,2025-12-31,REVIEW,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33044,4289,17,2025-12-22,NOTE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33045,3039,6,2025-12-27,ESCALATE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33046,4933,16,2025-12-24,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33047,4095,10,2026-01-04,NOTE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33048,4244,20,2026-01-03,ESCALATE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33049,4028,11,2025-12-10,REVIEW,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33050,3006,19,2025-12-23,ESCALATE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33051,2203,11,2025-12-21,CALL,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33052,4244,14,2026-01-04,ESCALATE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33053,1644,19,2025-12-20,CALL,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33054,1029,8,2025-12-30,ESCALATE,2,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33055,4782,19,2026-01-05,ESCALATE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33056,1470,12,2026-01-04,CALL,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33057,2323,15,2025-12-29,CALL,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33058,1213,3,2025-12-10,NOTE,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33059,4416,16,2026-01-03,NOTE,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33060,4258,10,2026-01-01,REVIEW,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33061,3990,1,2025-12-14,REVIEW,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33062,1575,8,2025-12-21,REVIEW,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33063,1235,3,2025-12-09,CALL,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33064,1372,17,2025-12-29,ESCALATE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33065,4151,14,2025-12-09,REVIEW,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33066,2762,9,2025-12-11,REVIEW,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33067,3955,15,2025-12-28,REVIEW,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33068,2715,16,2025-12-29,REVIEW,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33069,4239,15,2025-12-21,NOTE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33070,2467,8,2025-12-07,NOTE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33071,2860,6,2025-12-15,REVIEW,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33072,1505,9,2025-12-23,REVIEW,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33073,2552,9,2025-12-14,NOTE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33074,4403,18,2025-12-06,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33075,1238,8,2025-12-06,NOTE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33076,4818,9,2025-12-30,REVIEW,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33077,3089,4,2025-12-23,REVIEW,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33078,3140,20,2025-12-27,NOTE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33079,2020,20,2025-12-18,ESCALATE,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33080,2050,9,2025-12-08,ESCALATE,0,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33081,2182,2,2025-12-27,REVIEW,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33082,2280,15,2026-01-05,CALL,3,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33083,1965,15,2025-12-28,CALL,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33084,4336,2,2025-12-11,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33085,4569,13,2025-12-12,CALL,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33086,2489,3,2025-12-11,ESCALATE,1,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33087,4175,1,2025-12-21,NOTE,2,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33088,1532,12,2025-12-12,NOTE,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33089,1576,1,2025-12-11,ESCALATE,1,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33090,4435,8,2025-12-20,REVIEW,3,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33091,3401,16,2025-12-15,REVIEW,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33092,2696,8,2026-01-05,CALL,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33093,3419,3,2025-12-09,ESCALATE,4,Y,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33094,2292,20,2025-12-16,ESCALATE,4,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
33095,3315,14,2026-01-01,CALL,0,N,2026-01-05 10:00:00,batch_001,workqueue_actions_batch_001.csv
