action_id,account_id,collector_id,action_date,action_type,note_count,worked_flag,load_ts,batch_id,src_file_name
45504,4238,10,2026-01-06,CALL,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45505,2187,10,2026-01-09,REVIEW,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45506,2997,4,2026-01-06,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45507,2421,7,2026-01-05,ESCALATE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45508,1041,3,2026-01-06,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45509,1760,10,2026-01-10,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45510,4319,17,2026-01-12,REVIEW,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45511,3861,9,2026-01-05,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45512,4887,9,2026-01-09,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45513,1846,13,2026-01-12,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45514,3763,4,2026-01-10,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45515,1199,13,2026-01-11,ESCALATE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45516,4640,9,2026-01-10,REVIEW,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45517,2809,3,2026-01-12,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45518,4096,6,2026-01-10,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45519,4540,1,2026-01-12,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45520,1632,1,2026-01-09,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45521,1381,20,2026-01-09,REVIEW,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45522,1707,13,2026-01-10,CALL,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45523,1268,3,2026-01-08,REVIEW,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45524,3612,16,2026-01-11,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45525,3986,16,2026-01-12,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45526,1940,4,2026-01-08,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45527,3011,17,2026-01-11,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45528,3406,14,2026-01-07,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45529,2394,8,2026-01-11,CALL,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45530,4571,15,2026-01-09,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45531,3228,19,2026-01-12,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45532,2602,10,2026-01-06,ESCALATE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45533,4363,20,2026-01-08,CALL,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45534,3651,19,2026-01-06,REVIEW,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45535,2190,4,2026-01-12,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45536,3242,13,2026-01-05,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45537,3099,20,2026-01-06,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45538,3175,5,2026-01-06,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45539,4748,11,2026-01-10,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45540,3538,11,2026-01-12,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45541,1036,9,2026-01-08,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45542,3508,20,2026-01-11,REVIEW,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45543,1445,16,2026-01-06,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45544,2522,8,2026-01-12,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45545,5241,14,2026-01-06,ESCALATE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45546,4502,6,2026-01-09,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45547,2242,12,2026-01-09,CALL,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45548,5232,2,2026-01-09,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45549,2980,2,2026-01-07,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45550,3097,12,2026-01-12,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45551,4572,4,2026-01-09,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45552,3930,12,2026-01-06,NOTE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45553,3945,16,2026-01-10,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45554,2355,19,2026-01-07,NOTE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45555,4837,19,2026-01-07,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45556,4727,6,2026-01-06,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45557,1786,3,2026-01-06,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45558,1141,16,2026-01-12,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45559,3125,11,2026-01-06,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45560,2021,17,2026-01-12,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45561,3112,1,2026-01-11,NOTE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45562,4310,9,2026-01-11,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45563,5091,4,2026-01-12,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45564,2842,16,2026-01-07,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45565,3069,10,2026-01-09,REVIEW,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45566,2576,12,2026-01-09,REVIEW,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45567,1910,2,2026-01-10,NOTE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45568,1034,19,2026-01-09,REVIEW,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45569,3557,12,2026-01-08,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45570,4450,9,2026-01-05,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45571,4346,14,2026-01-08,REVIEW,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45572,1352,11,2026-01-10,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45573,5002,2,2026-01-12,CALL,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45574,2400,14,2026-01-08,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45575,2944,13,2026-01-05,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45576,4768,7,2026-01-06,REVIEW,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45577,2432,16,2026-01-12,CALL,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45578,3620,14,2026-01-11,ESCALATE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45579,4382,6,2026-01-09,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45580,2403,3,2026-01-10,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45581,3469,15,2026-01-06,REVIEW,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45582,1952,3,2026-01-07,REVIEW,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45583,1146,3,2026-01-10,REVIEW,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45584,4514,7,2026-01-08,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45585,5152,15,2026-01-09,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45586,2411,2,2026-01-06,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45587,4492,1,2026-01-08,CALL,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45588,2852,8,2026-01-09,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45589,2766,1,2026-01-08,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45590,1779,11,2026-01-12,REVIEW,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45591,2327,9,2026-01-12,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45592,3337,13,2026-01-10,ESCALATE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45593,4039,7,2026-01-11,NOTE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45594,1475,11,2026-01-12,ESCALATE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45595,1663,10,2026-01-12,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45596,5100,13,2026-01-07,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45597,3935,14,2026-01-11,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45598,3257,13,2026-01-09,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45599,5167,11,2026-01-09,REVIEW,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45600,3199,12,2026-01-05,ESCALATE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45601,1122,3,2026-01-10,NOTE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45602,2853,16,2026-01-06,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45603,4893,15,2026-01-11,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45604,4216,16,2026-01-05,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45605,4215,18,2026-01-11,ESCALATE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45606,1180,10,2026-01-08,ESCALATE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45607,4228,5,2026-01-10,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45608,4668,16,2026-01-06,CALL,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45609,3357,16,2026-01-09,REVIEW,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45610,4826,14,2026-01-09,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45611,2024,3,2026-01-05,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45612,2726,9,2026-01-06,REVIEW,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45613,2945,5,2026-01-09,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45614,1875,15,2026-01-11,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45615,4739,10,2026-01-08,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45616,4510,17,2026-01-10,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45617,2126,13,2026-01-08,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45618,1725,6,2026-01-05,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45619,2334,17,2026-01-05,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45620,1497,10,2026-01-10,REVIEW,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45621,1582,16,2026-01-09,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45622,2721,9,2026-01-05,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45623,2305,5,2026-01-09,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45624,4024,15,2026-01-05,NOTE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45625,1645,11,2026-01-09,REVIEW,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45626,1236,15,2026-01-08,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45627,4991,1,2026-01-12,NOTE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45628,1623,20,2026-01-07,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45629,4640,1,2026-01-10,CALL,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45630,4823,20,2026-01-12,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45631,1238,17,2026-01-08,REVIEW,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45632,4713,14,2026-01-09,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45633,2267,17,2026-01-11,ESCALATE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45634,4411,3,2026-01-06,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45635,3063,8,2026-01-10,REVIEW,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45636,4650,12,2026-01-12,ESCALATE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45637,3472,3,2026-01-08,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45638,3545,17,2026-01-05,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45639,2096,15,2026-01-05,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45640,3364,18,2026-01-11,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45641,3717,20,2026-01-09,CALL,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45642,5253,6,2026-01-12,REVIEW,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45643,1915,17,2026-01-07,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45644,4499,18,2026-01-09,NOTE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45645,1007,2,2026-01-10,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45646,2985,2,2026-01-07,REVIEW,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45647,2461,1,2026-01-08,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45648,3560,5,2026-01-10,REVIEW,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45649,4166,12,2026-01-09,CALL,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45650,1506,11,2026-01-08,REVIEW,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45651,1648,11,2026-01-09,ESCALATE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45652,2778,9,2026-01-06,CALL,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45653,2191,14,2026-01-09,NOTE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45654,2869,14,2026-01-06,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45655,3052,20,2026-01-08,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45656,2123,17,2026-01-10,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45657,4607,10,2026-01-11,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45658,4699,13,2026-01-11,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45659,1957,6,2026-01-11,REVIEW,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45660,2545,16,2026-01-09,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45661,2574,1,2026-01-12,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45662,3236,2,2026-01-08,CALL,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45663,3387,13,2026-01-07,REVIEW,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45664,1430,9,2026-01-11,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45665,4177,1,2026-01-09,REVIEW,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45666,4744,4,2026-01-12,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45667,1155,17,2026-01-10,NOTE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45668,4631,7,2026-01-06,ESCALATE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45669,4700,2,2026-01-12,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45670,5300,8,2026-01-05,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45671,3422,2,2026-01-08,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45672,2187,6,2026-01-11,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45673,5070,9,2026-01-10,REVIEW,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45674,2341,8,2026-01-09,REVIEW,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45675,4907,2,2026-01-10,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45676,3398,15,2026-01-09,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45677,4126,7,2026-01-08,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45678,4866,13,2026-01-10,CALL,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45679,2720,13,2026-01-07,REVIEW,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45680,5104,16,2026-01-08,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45681,3526,18,2026-01-11,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45682,4210,5,2026-01-11,NOTE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45683,4993,18,2026-01-11,NOTE,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45684,1707,16,2026-01-05,CALL,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45685,4369,16,2026-01-06,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45686,3481,3,2026-01-08,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45687,3010,20,2026-01-10,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45688,4706,4,2026-01-08,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45689,4403,9,2026-01-11,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45690,2042,10,2026-01-12,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45691,2776,7,2026-01-07,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45692,2176,10,2026-01-09,REVIEW,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45693,3332,1,2026-01-12,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45694,1651,12,2026-01-07,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45695,4512,5,2026-01-10,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45696,3821,7,2026-01-05,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45697,5194,16,2026-01-05,CALL,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45698,3425,8,2026-01-11,REVIEW,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45699,5249,7,2026-01-05,NOTE,1,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45700,5244,16,2026-01-07,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45701,2520,19,2026-01-05,ESCALATE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45702,4977,10,2026-01-05,CALL,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45703,4853,1,2026-01-10,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45704,1559,12,2026-01-09,CALL,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45705,4938,11,2026-01-10,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45706,2447,19,2026-01-07,CALL,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45707,3502,2,2026-01-09,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45708,1693,9,2026-01-10,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45709,2660,7,2026-01-12,NOTE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45710,3043,1,2026-01-05,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45711,1512,16,2026-01-07,REVIEW,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45712,1451,7,2026-01-12,REVIEW,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45713,3196,8,2026-01-05,REVIEW,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45714,4789,8,2026-01-06,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45715,3499,4,2026-01-07,CALL,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45716,4700,16,2026-01-09,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45717,4937,11,2026-01-09,ESCALATE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45718,2364,13,2026-01-05,CALL,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45719,5030,1,2026-01-06,ESCALATE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45720,4534,16,2026-01-10,NOTE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45721,2919,11,2026-01-09,NOTE,1,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45722,1101,15,2026-01-09,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45723,4006,15,2026-01-06,NOTE,4,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45724,2007,4,2026-01-10,NOTE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45725,1673,4,2026-01-07,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45726,1658,20,2026-01-09,REVIEW,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45727,1382,9,2026-01-05,REVIEW,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45728,2733,2,2026-01-09,ESCALATE,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45729,3045,13,2026-01-05,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45730,2625,13,2026-01-06,ESCALATE,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45731,1936,5,2026-01-07,NOTE,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45732,4666,6,2026-01-06,CALL,0,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45733,3085,4,2026-01-09,ESCALATE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45734,3702,5,2026-01-10,ESCALATE,2,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45735,4549,9,2026-01-12,REVIEW,3,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45736,3793,20,2026-01-05,REVIEW,4,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45737,1874,12,2026-01-12,NOTE,2,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45738,3743,1,2026-01-05,ESCALATE,3,Y,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
45739,4811,17,2026-01-06,CALL,0,N,2026-01-12 10:00:00,batch_002,workqueue_actions_batch_002.csv
